Id,Lot Area,Overall Qual,Year Built,Mas Vnr Area,BsmtFin SF 1,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,TotRms AbvGrd,Garage Area,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Misc Val,SalePrice,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_StoneBr,Exter Qual_TA,Kitchen Qual_Gd,Kitchen Qual_TA
354,8923,7,1998,0.0,189.0,0.0,195.0,384.0,751,631,0,1382,7,396.0,256,0,0,0,0,0,0,177500,0,0,0,0,0,1
970,12518,5,1968,182.0,532.0,0.0,476.0,1008.0,1008,0,0,1008,6,384.0,144,0,0,0,0,0,0,139500,0,0,0,1,1,0
884,11069,6,2007,0.0,0.0,0.0,608.0,608.0,608,788,0,1396,6,440.0,100,36,0,0,0,0,0,170000,0,0,0,0,1,0
1894,8800,6,1964,306.0,414.0,0.0,431.0,845.0,845,1309,0,2154,8,539.0,0,0,0,0,161,0,0,224500,0,0,0,1,0,1
450,13262,8,2003,186.0,0.0,0.0,1082.0,1082.0,1105,1295,0,2400,10,730.0,114,40,0,0,0,0,0,290000,0,1,0,0,1,0
2031,7758,7,1931,600.0,224.0,0.0,816.0,1040.0,1226,592,0,1818,7,240.0,0,0,0,0,184,0,0,169500,0,0,0,1,0,1
949,12118,7,2004,108.0,0.0,0.0,1710.0,1710.0,1710,0,0,1710,7,550.0,100,48,0,0,180,0,0,240000,0,0,0,0,1,0
1907,9600,5,1955,176.0,368.0,0.0,710.0,1078.0,1150,0,0,1150,6,288.0,0,0,0,0,175,0,0,144000,0,0,0,1,0,1
1906,9500,6,1964,272.0,442.0,0.0,374.0,816.0,1127,850,0,1977,9,540.0,0,52,0,0,0,0,0,165000,0,0,0,1,0,1
549,7175,6,1990,0.0,0.0,0.0,1332.0,1332.0,1332,0,0,1332,5,542.0,0,60,0,0,0,0,0,145000,0,0,0,0,1,0
243,11200,5,1964,0.0,0.0,0.0,1250.0,1250.0,1298,0,0,1298,5,504.0,0,144,0,0,0,0,0,114000,0,0,0,1,0,1
1697,14226,8,2006,375.0,0.0,0.0,1935.0,1935.0,1973,0,0,1973,9,895.0,315,45,0,0,0,0,0,395000,0,1,0,0,1,0
2365,2760,6,1973,514.0,0.0,0.0,525.0,525.0,525,567,0,1092,6,440.0,0,0,0,0,0,0,0,105500,0,0,0,1,0,1
310,11050,8,1998,0.0,615.0,0.0,434.0,1049.0,1036,880,0,1916,8,741.0,0,70,0,0,0,0,0,254900,0,0,0,0,1,0
1961,7200,5,1950,0.0,432.0,0.0,432.0,864.0,1238,0,0,1238,6,357.0,0,171,0,0,0,0,0,102000,0,0,0,1,0,1
849,12420,7,2001,0.0,666.0,0.0,278.0,944.0,944,896,0,1840,6,622.0,0,45,0,0,0,0,0,230000,0,0,0,0,1,0
2018,6120,5,1920,0.0,0.0,0.0,939.0,939.0,939,574,0,1513,8,180.0,24,0,150,0,0,0,0,137500,0,0,0,1,0,1
1328,7111,5,1928,0.0,406.0,273.0,329.0,1008.0,1143,0,0,1143,5,288.0,265,0,0,0,0,0,0,138000,0,0,0,0,0,1
801,19255,6,1983,100.0,70.0,450.0,0.0,520.0,1338,0,0,1338,5,576.0,0,0,0,0,0,0,600,156500,0,0,0,0,1,0
400,8120,4,1970,0.0,191.0,0.0,673.0,864.0,864,0,0,864,5,463.0,0,0,0,0,0,0,0,124500,0,0,0,1,0,1
1650,11952,7,1977,0.0,0.0,0.0,808.0,808.0,1161,808,0,1969,8,534.0,0,0,0,0,276,0,0,190000,0,0,0,1,0,1
1084,3182,7,2007,16.0,0.0,0.0,1266.0,1266.0,1266,0,0,1266,6,388.0,100,16,0,0,0,0,0,159895,0,0,0,0,1,0
1522,9842,5,1921,0.0,0.0,0.0,612.0,612.0,990,1611,0,2601,8,621.0,183,0,301,0,0,0,0,189000,0,0,0,1,0,1
2496,8020,5,1964,0.0,644.0,0.0,268.0,912.0,912,0,0,912,6,0.0,0,0,0,0,0,0,0,124000,0,0,0,1,0,1
220,11341,5,1957,180.0,1302.0,0.0,90.0,1392.0,1392,0,0,1392,5,528.0,0,0,0,0,95,0,0,121500,0,0,0,1,0,1
1254,12436,5,1957,0.0,0.0,0.0,1824.0,1824.0,1824,0,0,1824,9,484.0,0,0,0,0,0,0,0,146000,0,0,0,1,0,1
1443,12192,7,2000,0.0,663.0,0.0,265.0,928.0,928,895,0,1823,6,626.0,192,36,0,0,0,0,4500,235000,0,0,0,0,1,0
2885,3842,8,2004,186.0,1564.0,0.0,30.0,1594.0,1646,0,0,1646,5,525.0,128,53,0,0,155,0,0,300000,0,0,0,0,1,0
2920,1936,4,1970,0.0,0.0,0.0,546.0,546.0,546,546,0,1092,5,0.0,0,0,0,0,0,0,0,90500,0,0,0,1,0,1
1197,13101,5,1965,108.0,231.0,0.0,1497.0,1728.0,1728,0,0,1728,10,576.0,0,0,0,0,0,0,0,142600,0,0,0,1,0,1
848,9808,7,2002,110.0,788.0,0.0,785.0,1573.0,1573,0,0,1573,6,544.0,0,72,0,0,0,0,0,227000,0,0,0,0,1,0
926,8145,7,1940,0.0,246.0,0.0,674.0,920.0,1240,1240,0,2480,13,400.0,0,0,57,0,0,0,0,205000,0,0,0,1,0,1
2158,17227,8,1999,158.0,915.0,0.0,426.0,1341.0,1341,0,0,1341,5,482.0,240,84,0,0,0,0,0,246900,0,0,0,0,1,0
1555,5280,4,1895,0.0,0.0,0.0,173.0,173.0,825,536,0,1361,6,185.0,0,123,0,0,0,0,0,89000,0,0,0,1,0,1
278,11792,4,1948,0.0,0.0,0.0,744.0,744.0,792,328,0,1120,5,480.0,0,0,0,0,160,0,0,64000,0,0,0,1,0,0
2522,3876,8,1978,0.0,652.0,526.0,48.0,1226.0,1226,0,0,1226,4,484.0,133,60,0,0,0,0,0,170000,0,0,0,0,1,0
434,13891,9,2008,424.0,0.0,0.0,1734.0,1734.0,1734,1088,0,2822,12,1020.0,52,170,0,0,192,0,0,582933,0,1,0,0,0,0
2683,6000,6,1925,0.0,397.0,0.0,706.0,1103.0,1103,0,0,1103,5,440.0,166,120,0,0,0,0,0,110500,0,0,0,1,1,0
2173,8240,6,1960,198.0,0.0,0.0,1179.0,1179.0,1179,0,0,1179,5,622.0,0,0,0,0,0,0,0,110000,0,0,0,1,0,1
894,9405,5,1947,0.0,0.0,0.0,698.0,698.0,698,0,0,698,4,0.0,0,200,0,0,0,0,0,118000,0,0,0,1,0,1
1066,10625,7,2003,292.0,866.0,0.0,132.0,998.0,1006,1040,0,2046,8,871.0,320,62,0,0,0,0,0,284000,0,1,0,0,1,0
1261,9247,6,1962,318.0,319.0,0.0,539.0,858.0,858,858,0,1716,8,490.0,0,84,0,0,120,0,0,171000,0,0,0,1,0,1
537,10628,7,2004,0.0,0.0,0.0,835.0,835.0,871,941,0,1812,8,478.0,146,91,0,0,0,0,0,193000,0,0,0,0,1,0
2301,11000,5,1976,0.0,1090.0,0.0,0.0,1090.0,1178,0,0,1178,6,502.0,0,44,0,0,88,0,0,135000,0,0,0,1,0,1
2854,9399,7,1919,0.0,0.0,0.0,818.0,818.0,818,818,0,1636,7,288.0,0,0,212,0,0,0,0,167000,0,0,0,1,1,0
2649,7200,4,1950,0.0,0.0,0.0,576.0,576.0,864,0,0,864,5,528.0,0,0,0,0,115,0,0,105000,0,0,0,1,0,1
2776,10264,7,1999,183.0,1162.0,0.0,426.0,1588.0,1588,0,0,1588,6,472.0,158,29,0,0,0,0,0,214000,0,0,0,0,1,0
2403,13215,8,2004,112.0,994.0,0.0,426.0,1420.0,1426,488,0,1914,9,746.0,168,127,0,0,0,0,0,279000,0,1,0,0,1,0
2355,10530,6,1975,248.0,548.0,0.0,127.0,675.0,1109,766,0,1875,8,485.0,48,28,0,0,0,0,0,184500,0,0,0,1,1,0
1983,6000,3,1948,0.0,331.0,0.0,318.0,649.0,679,504,0,1183,6,308.0,0,176,0,0,0,0,0,120000,0,0,0,1,0,1
547,7703,6,1992,0.0,52.0,364.0,400.0,816.0,833,897,0,1730,6,528.0,0,91,0,0,168,0,0,171500,0,0,0,0,1,0
1842,4251,7,2006,0.0,0.0,0.0,625.0,625.0,625,625,0,1250,5,528.0,0,54,0,0,0,0,0,164700,0,0,0,0,1,0
2748,12128,6,1989,232.0,549.0,0.0,319.0,868.0,1313,1246,0,2559,9,506.0,0,245,0,0,168,0,0,209000,0,0,0,0,0,0
2425,3072,7,2004,18.0,1059.0,0.0,306.0,1365.0,1548,0,0,1548,7,388.0,143,20,0,0,0,0,0,225000,0,0,0,0,1,0
2837,8410,5,1910,0.0,0.0,0.0,658.0,658.0,658,526,0,1184,8,0.0,0,151,0,0,0,0,0,81000,0,0,0,1,0,1
2456,15218,8,2006,0.0,1562.0,0.0,108.0,1670.0,1670,0,0,1670,6,928.0,0,240,200,0,0,0,0,336820,0,0,0,0,1,0
2114,14364,7,1988,128.0,1065.0,0.0,92.0,1157.0,1180,882,0,2062,7,454.0,60,55,0,0,154,0,0,277000,0,0,0,0,0,1
1890,8680,5,1960,0.0,0.0,0.0,894.0,894.0,894,0,0,894,5,312.0,0,0,0,0,0,0,0,117600,0,0,0,1,0,1
621,9600,6,1950,0.0,120.0,0.0,736.0,856.0,1112,556,0,1668,6,271.0,0,0,0,0,0,0,0,140000,0,0,0,1,0,1
1427,11778,9,2008,402.0,1153.0,0.0,598.0,1751.0,1766,0,0,1766,8,874.0,216,36,0,0,0,0,0,395039,0,0,0,0,0,0
1728,15810,6,2007,0.0,0.0,0.0,768.0,768.0,768,728,0,1496,7,572.0,100,0,0,0,0,0,0,181755,0,0,0,0,1,0
2472,11024,7,2005,118.0,0.0,0.0,1400.0,1400.0,1400,0,0,1400,6,612.0,144,55,0,0,0,0,0,186800,0,0,0,0,1,0
610,8970,5,1965,0.0,388.0,0.0,356.0,744.0,825,1315,0,2140,7,549.0,0,40,264,0,0,0,0,177500,0,0,0,1,0,1
1950,10800,4,1927,0.0,0.0,0.0,656.0,656.0,968,0,0,968,5,216.0,0,0,0,0,0,0,0,64500,0,0,0,1,0,1
94,4835,7,2004,0.0,1298.0,0.0,190.0,1488.0,1488,0,0,1488,6,506.0,168,50,0,0,0,0,0,260000,0,0,0,0,1,0
1745,3710,7,2007,16.0,0.0,0.0,1266.0,1266.0,1266,0,0,1266,6,388.0,100,16,0,0,0,0,0,185485,0,0,0,0,1,0
744,6120,5,1931,0.0,209.0,0.0,506.0,715.0,875,0,0,875,5,180.0,48,0,0,0,0,0,0,105000,0,0,0,1,0,1
1859,9600,6,1976,360.0,0.0,0.0,528.0,528.0,1094,761,0,1855,7,512.0,113,100,0,0,0,0,0,187000,0,0,0,0,0,1
2343,14145,7,1984,0.0,213.0,0.0,995.0,1208.0,1621,0,0,1621,8,440.0,108,45,0,0,0,0,400,202500,0,0,0,0,1,0
1713,9926,7,2005,210.0,1178.0,0.0,436.0,1614.0,1614,0,0,1614,7,878.0,100,38,0,0,0,0,0,245700,0,1,0,0,1,0
1816,8012,6,1980,0.0,0.0,0.0,630.0,630.0,630,636,0,1266,5,283.0,340,0,0,0,0,0,0,128000,0,0,0,1,0,1
2390,10240,8,2005,178.0,0.0,0.0,1030.0,1030.0,1038,1060,0,2098,8,878.0,192,52,0,0,0,0,0,275500,0,1,0,0,0,0
364,10762,7,1999,344.0,694.0,0.0,284.0,978.0,1005,978,0,1983,9,490.0,0,0,0,0,0,0,0,225000,0,0,0,0,1,0
684,8000,5,1959,0.0,433.0,95.0,0.0,528.0,1183,0,0,1183,6,288.0,0,0,0,0,0,0,0,138000,0,0,0,1,0,1
32,1680,6,1971,381.0,0.0,0.0,525.0,525.0,525,567,0,1092,6,264.0,0,0,0,0,0,0,0,88000,0,0,0,1,0,1
1698,13693,9,2006,772.0,0.0,0.0,2153.0,2153.0,2069,574,0,2643,9,694.0,414,84,0,0,0,0,0,380000,0,1,0,0,0,0
1129,10625,8,2007,292.0,0.0,0.0,1660.0,1660.0,1660,0,0,1660,7,660.0,133,120,0,0,0,0,0,256000,0,0,0,0,1,0
165,7200,5,1951,0.0,234.0,486.0,180.0,900.0,900,0,0,900,5,576.0,222,32,0,0,0,0,0,134800,0,0,0,1,1,0
935,1612,6,1980,0.0,0.0,0.0,561.0,561.0,561,668,0,1229,5,462.0,154,0,0,0,0,0,0,121000,0,0,0,1,0,1
1802,10207,7,2007,0.0,0.0,0.0,874.0,874.0,874,887,0,1761,7,578.0,144,105,0,0,0,0,0,227875,0,0,0,0,1,0
250,10475,8,2008,72.0,0.0,0.0,1694.0,1694.0,1694,0,0,1694,7,776.0,160,33,0,0,0,0,0,245350,0,0,0,0,1,0
2668,5976,5,1920,0.0,0.0,0.0,624.0,624.0,624,624,0,1248,8,0.0,0,130,256,0,0,0,0,93500,0,0,0,1,0,1
236,10625,5,1920,0.0,108.0,0.0,350.0,458.0,835,0,0,835,5,366.0,0,0,77,0,0,0,400,83000,0,0,0,1,0,1
2117,53107,6,1992,0.0,985.0,0.0,595.0,1580.0,1079,874,0,1953,9,501.0,216,231,0,0,0,0,0,240000,0,0,0,0,1,0
2029,5680,5,1901,0.0,0.0,0.0,592.0,592.0,933,240,0,1173,7,240.0,0,25,77,0,0,0,0,113000,0,0,0,1,0,1
636,12400,6,1958,176.0,585.0,0.0,630.0,1215.0,1215,0,0,1215,6,297.0,0,0,0,0,234,0,0,155000,0,0,0,1,0,1
1155,6768,6,1961,0.0,832.0,0.0,80.0,912.0,912,0,0,912,5,288.0,168,0,0,0,0,0,0,142000,0,0,0,1,1,0
739,6000,6,1926,0.0,0.0,0.0,884.0,884.0,904,0,0,904,4,180.0,0,0,105,0,0,0,0,119000,0,0,0,0,0,1
1608,12508,6,1940,0.0,660.0,0.0,323.0,983.0,983,767,0,1750,7,423.0,245,0,156,0,0,0,1300,160000,0,0,0,1,0,1
1087,7415,6,2004,0.0,759.0,0.0,80.0,839.0,864,729,0,1593,8,398.0,100,75,0,0,0,0,0,193000,0,0,0,1,0,1
1774,11762,8,1992,309.0,335.0,0.0,770.0,1105.0,1105,1097,0,2202,9,517.0,0,65,0,0,144,0,0,263000,1,0,0,0,1,0
2816,8767,7,2005,0.0,24.0,0.0,1286.0,1310.0,1310,0,0,1310,6,400.0,0,0,0,0,0,0,0,164990,0,0,0,0,1,0
2194,8190,4,1954,0.0,732.0,0.0,216.0,948.0,948,0,0,948,5,280.0,0,36,0,0,0,0,0,119000,0,0,0,1,0,1
523,7500,8,2006,238.0,24.0,0.0,1348.0,1372.0,1448,0,0,1448,6,692.0,0,140,0,0,0,0,0,238500,0,0,0,0,1,0
2767,70761,7,1975,0.0,655.0,0.0,878.0,1533.0,1533,0,0,1533,5,576.0,200,54,0,0,0,0,0,280000,0,0,0,1,1,0
1837,3784,8,2006,36.0,60.0,0.0,1451.0,1511.0,1565,0,0,1565,5,476.0,0,120,0,0,0,0,0,193800,0,0,0,0,1,0
2284,4224,5,1976,0.0,840.0,0.0,200.0,1040.0,1060,0,0,1060,6,572.0,100,110,0,0,0,0,0,129900,0,0,0,1,0,1
1434,9245,5,1994,0.0,686.0,0.0,304.0,990.0,990,0,0,990,5,672.0,0,0,0,0,0,0,0,145000,0,0,0,1,0,1
2794,14781,8,2001,178.0,0.0,0.0,1753.0,1753.0,1787,0,0,1787,7,748.0,198,150,0,0,0,0,0,275000,0,0,0,0,1,0
2625,8544,3,1950,0.0,0.0,0.0,0.0,0.0,1040,0,0,1040,6,400.0,0,0,0,0,0,0,0,81400,0,0,0,1,0,1
794,7440,5,1954,0.0,173.0,0.0,916.0,1089.0,1089,0,0,1089,5,252.0,328,0,0,0,0,0,0,125000,0,0,0,1,0,1
708,7404,4,1920,0.0,0.0,0.0,861.0,861.0,861,0,0,861,5,288.0,0,0,128,0,0,0,0,80000,0,0,0,1,0,1
286,4853,5,1924,203.0,133.0,0.0,974.0,1107.0,1296,0,0,1296,5,260.0,0,0,36,0,0,0,0,104000,0,0,0,1,0,0
62,10593,7,1996,338.0,919.0,0.0,801.0,1720.0,1720,0,0,1720,7,527.0,240,56,154,0,0,0,0,260400,1,0,0,0,1,0
1647,12090,7,1981,306.0,321.0,0.0,404.0,725.0,725,754,0,1479,6,484.0,167,72,0,0,0,0,0,176000,0,0,0,0,1,0
2054,11677,5,1966,442.0,249.0,761.0,30.0,1040.0,1040,0,0,1040,6,264.0,0,90,0,0,0,0,0,123000,0,0,0,1,0,1
1102,11000,9,2000,295.0,0.0,0.0,1519.0,1519.0,1533,639,0,2172,8,687.0,162,153,0,0,0,0,0,291000,1,0,0,0,0,0
654,8000,6,1948,0.0,680.0,0.0,292.0,972.0,972,0,0,972,5,240.0,0,0,0,0,0,0,0,132000,0,0,0,1,0,1
1089,8029,6,2005,0.0,0.0,0.0,728.0,728.0,728,728,0,1456,8,400.0,100,24,0,0,0,0,0,176000,0,0,0,1,1,0
604,13495,5,1956,70.0,625.0,201.0,222.0,1048.0,1728,0,0,1728,7,576.0,0,99,0,0,0,0,0,177625,0,0,0,1,0,1
2838,9738,5,1924,0.0,392.0,0.0,392.0,784.0,949,272,0,1221,7,392.0,0,0,236,0,0,0,0,104900,0,0,0,1,0,1
2777,9272,7,1999,0.0,500.0,0.0,342.0,842.0,856,893,0,1749,7,515.0,140,85,0,0,0,0,0,196000,0,0,0,0,1,0
1723,7841,9,2005,394.0,848.0,0.0,729.0,1577.0,1577,0,0,1577,6,564.0,203,39,0,0,0,0,0,280000,0,1,0,0,0,0
349,8530,7,1995,22.0,0.0,0.0,384.0,384.0,804,670,0,1474,7,400.0,120,72,0,0,0,0,700,168500,0,0,0,1,0,1
2313,13041,6,1995,0.0,0.0,0.0,781.0,781.0,781,890,0,1671,7,423.0,0,84,0,0,0,0,0,170000,0,0,0,1,0,1
2279,43500,3,1953,0.0,0.0,0.0,0.0,0.0,2034,0,0,2034,9,1041.0,483,266,0,0,0,561,0,130000,0,0,0,1,0,1
1346,6240,7,1939,0.0,300.0,240.0,449.0,989.0,1245,764,0,2009,7,400.0,0,20,0,0,0,0,0,150000,0,0,0,1,0,1
2770,13015,5,1996,0.0,0.0,0.0,1100.0,1100.0,1100,0,0,1100,5,462.0,0,0,0,0,0,0,0,145000,0,0,0,1,0,1
2923,9297,5,1976,0.0,1606.0,0.0,122.0,1728.0,1728,0,0,1728,8,560.0,0,0,0,0,0,0,0,188000,0,0,0,1,0,1
1619,8773,6,1997,0.0,0.0,0.0,916.0,916.0,916,684,0,1600,7,460.0,100,38,0,0,0,0,0,169000,0,0,0,1,0,1
2178,8536,5,2006,0.0,0.0,0.0,1125.0,1125.0,1125,0,0,1125,5,430.0,80,64,0,0,0,0,0,155000,0,0,0,1,0,1
1160,4282,7,2004,0.0,16.0,0.0,1375.0,1391.0,1391,0,0,1391,5,530.0,156,158,0,0,0,0,0,196000,0,0,0,0,1,0
1755,8740,7,2002,0.0,574.0,0.0,280.0,854.0,864,1131,0,1995,8,435.0,264,48,0,0,0,0,0,219500,0,0,0,0,1,0
2412,10237,6,2005,0.0,0.0,0.0,728.0,728.0,728,728,0,1456,8,390.0,0,24,0,0,0,0,0,170440,0,0,0,0,1,0
889,7950,6,1977,140.0,535.0,0.0,155.0,690.0,698,728,0,1426,6,440.0,252,0,0,0,0,0,0,159500,0,0,0,1,0,1
2181,39290,10,2008,1224.0,4010.0,0.0,1085.0,5095.0,5095,0,0,5095,15,1154.0,546,484,0,0,0,0,17000,183850,0,0,0,0,0,0
1186,10400,7,1970,288.0,0.0,0.0,1304.0,1304.0,1682,0,0,1682,7,530.0,98,0,0,0,0,0,0,174000,0,0,0,1,0,1
1613,10628,7,1970,0.0,778.0,0.0,499.0,1277.0,1277,0,0,1277,5,526.0,0,0,0,0,176,0,0,167000,0,0,0,1,0,1
411,2280,6,1976,0.0,566.0,0.0,289.0,855.0,855,601,0,1456,7,440.0,87,0,0,0,0,0,0,148500,0,0,0,1,0,1
810,7018,5,1979,0.0,0.0,0.0,0.0,0.0,1114,1114,0,2228,8,720.0,73,0,0,0,0,0,0,147983,0,0,0,1,0,1
548,10762,6,1980,0.0,0.0,0.0,626.0,626.0,626,591,0,1217,6,288.0,0,28,0,0,0,0,0,120000,0,0,0,1,0,1
2179,7024,5,2005,0.0,980.0,0.0,110.0,1090.0,1090,0,0,1090,5,450.0,0,49,0,0,0,0,0,157000,0,0,0,1,0,1
2746,7585,5,1948,0.0,0.0,0.0,810.0,810.0,1002,454,0,1456,7,280.0,0,0,0,0,0,0,0,91500,0,0,0,1,0,1
1486,8777,5,1910,0.0,0.0,0.0,796.0,796.0,796,0,0,796,4,0.0,328,0,164,0,0,0,0,85000,0,0,0,1,0,1
2168,9170,5,1965,0.0,698.0,96.0,420.0,1214.0,1214,0,0,1214,6,461.0,0,0,184,0,0,0,400,140000,0,0,0,1,0,1
2061,7742,5,1966,0.0,763.0,0.0,192.0,955.0,955,0,0,955,6,386.0,0,0,0,0,0,0,0,127000,0,0,0,1,0,1
1131,8791,6,2003,0.0,503.0,0.0,361.0,864.0,864,864,0,1728,7,673.0,216,56,0,0,0,0,0,207500,0,0,0,0,1,0
2738,19800,6,1935,0.0,425.0,0.0,1411.0,1836.0,1836,1836,0,3672,7,836.0,684,80,32,0,0,0,0,415000,0,0,0,1,1,0
929,13339,6,1960,132.0,65.0,875.0,621.0,1561.0,1561,0,0,1561,6,463.0,0,148,0,0,120,0,0,193000,0,0,0,1,0,1
362,8125,6,1994,0.0,0.0,0.0,702.0,702.0,702,779,0,1481,6,343.0,0,36,0,0,0,0,0,174000,0,0,0,1,0,1
652,11419,7,1948,0.0,699.0,0.0,0.0,699.0,801,726,0,1527,6,410.0,0,0,134,0,0,0,0,152500,0,0,0,1,0,1
1466,7226,7,2003,0.0,0.0,0.0,798.0,798.0,798,842,0,1640,6,595.0,0,45,0,0,0,0,0,183000,0,0,0,0,1,0
2087,11100,5,1951,0.0,1080.0,0.0,0.0,1080.0,1080,400,0,1480,7,253.0,0,0,68,0,0,0,0,136500,0,0,0,1,0,1
1442,12435,7,2001,172.0,361.0,0.0,602.0,963.0,963,829,0,1792,7,564.0,0,96,0,245,0,0,0,231500,0,0,0,0,1,0
2744,6420,5,1952,0.0,210.0,551.0,219.0,980.0,1148,0,0,1148,6,308.0,0,0,0,0,0,0,0,123500,0,0,0,1,0,1
1511,16466,5,1955,0.0,0.0,0.0,816.0,816.0,872,521,0,1393,8,300.0,121,0,0,0,265,0,0,135500,0,0,0,1,0,1
2175,6285,6,1976,0.0,504.0,0.0,456.0,960.0,1044,0,0,1044,7,528.0,228,0,0,0,0,0,0,133500,0,0,0,1,0,1
1236,9204,5,1963,0.0,25.0,872.0,247.0,1144.0,1144,0,0,1144,6,336.0,0,88,0,0,0,0,0,124000,0,0,0,1,0,1
2448,12011,8,1998,530.0,956.0,0.0,130.0,1086.0,1086,838,0,1924,7,592.0,208,75,0,0,374,0,0,280000,1,0,0,0,1,0
60,14774,9,1999,165.0,0.0,0.0,1393.0,1393.0,1422,1177,0,2599,10,779.0,668,30,0,0,0,0,0,333168,1,0,0,0,1,0
346,11792,8,2003,188.0,850.0,0.0,158.0,1008.0,1008,1275,0,2283,9,632.0,120,46,0,0,0,0,0,270000,0,0,0,0,1,0
678,8064,6,1950,0.0,621.0,0.0,174.0,795.0,765,368,0,1133,5,900.0,0,0,0,0,231,0,0,128500,0,0,0,1,0,1
2481,7175,6,1990,0.0,904.0,0.0,494.0,1398.0,1398,0,0,1398,5,542.0,0,46,0,0,0,0,0,172000,0,0,0,0,1,0
2729,10820,5,1971,153.0,535.0,159.0,88.0,782.0,810,0,0,810,4,576.0,0,0,0,0,0,0,0,130000,0,0,0,1,0,1
453,5381,6,2005,135.0,900.0,0.0,406.0,1306.0,1306,0,0,1306,5,624.0,170,63,0,0,0,0,0,196000,0,1,0,0,1,0
2234,5000,5,1941,0.0,116.0,0.0,604.0,720.0,803,0,0,803,5,360.0,0,0,244,0,0,0,0,87000,0,0,0,1,0,1
2007,8674,5,1950,0.0,910.0,0.0,0.0,910.0,910,525,0,1435,6,308.0,0,33,0,0,0,0,0,128250,0,0,0,1,0,1
20,13175,6,1978,119.0,790.0,163.0,589.0,1542.0,2073,0,0,2073,7,500.0,349,0,0,0,0,0,0,210000,0,0,0,1,0,1
2217,11275,6,1932,480.0,297.0,557.0,0.0,854.0,1096,895,0,1991,7,432.0,0,0,19,0,0,0,0,220000,0,0,0,1,0,1
232,9600,4,1950,0.0,442.0,0.0,625.0,1067.0,1067,0,0,1067,4,436.0,290,0,0,0,0,0,0,128000,0,0,0,1,1,0
1982,9000,5,1900,0.0,130.0,0.0,550.0,680.0,680,494,0,1174,6,576.0,116,26,40,0,0,0,0,135000,0,0,0,1,1,0
1570,9990,4,1991,0.0,1383.0,0.0,297.0,1680.0,1689,0,0,1689,6,432.0,428,120,0,0,0,0,0,228500,0,0,0,1,0,1
195,6000,6,1939,0.0,452.0,12.0,144.0,608.0,608,524,0,1132,5,240.0,0,0,128,0,0,0,0,134000,0,0,0,1,0,1
2307,10533,6,1956,244.0,773.0,0.0,235.0,1008.0,1024,0,0,1024,5,313.0,0,0,0,0,280,0,0,157500,0,0,0,1,1,0
504,11692,8,1993,372.0,624.0,0.0,549.0,1173.0,1215,1017,0,2232,8,623.0,173,165,0,0,0,0,0,263550,1,0,0,0,1,0
1644,12546,6,1981,310.0,678.0,0.0,762.0,1440.0,1440,0,0,1440,7,467.0,0,0,99,0,0,0,0,182900,0,0,0,0,1,0
939,21695,6,1988,260.0,808.0,0.0,72.0,880.0,1680,0,0,1680,5,540.0,292,44,0,182,0,0,0,222000,0,0,0,0,1,0
1591,9278,5,2007,0.0,0.0,0.0,1092.0,1092.0,1092,0,0,1092,5,0.0,0,52,0,0,0,0,0,146000,0,0,0,1,0,1
2001,8100,5,1948,0.0,338.0,0.0,1221.0,1559.0,1559,0,0,1559,5,812.0,0,116,230,0,0,0,0,153500,0,0,0,1,0,1
2379,16737,9,2004,66.0,1447.0,0.0,533.0,1980.0,1980,0,0,1980,8,770.0,194,45,0,0,0,0,0,315000,0,1,0,0,0,0
1100,9200,8,1998,473.0,986.0,0.0,484.0,1470.0,1470,1160,0,2630,8,696.0,0,66,0,0,0,0,0,315000,1,0,0,0,1,0
1118,9801,8,2007,156.0,0.0,0.0,1341.0,1341.0,1341,520,0,1861,7,851.0,144,60,0,0,0,0,0,257000,0,0,0,0,1,0
1593,14137,4,1964,98.0,865.0,247.0,88.0,1200.0,1200,0,0,1200,6,850.0,0,119,0,0,171,0,0,173000,0,0,0,1,0,1
2338,14762,5,1948,0.0,0.0,0.0,0.0,0.0,1547,720,53,2320,7,672.0,120,144,0,0,0,0,0,169000,0,0,0,1,0,1
458,15262,8,2003,470.0,1557.0,0.0,643.0,2200.0,2200,0,0,2200,8,685.0,208,55,0,0,0,0,0,382500,0,1,0,0,0,0
1454,9742,8,2002,281.0,0.0,0.0,1777.0,1777.0,1795,0,0,1795,7,534.0,171,159,0,0,0,0,0,230000,0,0,0,0,1,0
641,8532,5,1954,650.0,1213.0,0.0,84.0,1297.0,1297,0,0,1297,5,498.0,0,0,0,0,0,0,0,153000,0,0,0,1,0,1
644,10634,5,1953,0.0,428.0,180.0,0.0,608.0,1319,0,0,1319,5,270.0,66,0,0,0,0,0,0,123000,0,0,0,1,0,1
840,14753,7,1998,0.0,950.0,0.0,513.0,1463.0,1463,0,0,1463,5,539.0,0,81,0,0,0,0,0,207000,0,0,0,1,0,1
1307,18386,7,1880,0.0,0.0,0.0,1470.0,1470.0,1675,1818,0,3493,10,870.0,302,0,0,0,0,0,0,295000,0,0,0,1,1,0
